,recipient,date,quantity,sales
18344,7005412,2019-08-01,21780.0,7819.0
18345,7005412,2019-09-01,63.0,0.0
18346,7005412,2019-10-01,46057.0,17556.0
18347,7005447,2016-05-01,3705.0,1413.0
18348,7005447,2016-06-01,605.0,352.0
18349,7005576,2015-04-01,11.0,0.0
18350,7005576,2015-05-01,821.0,325.0
18351,7005576,2015-06-01,3520.0,1205.0
18352,7005576,2015-07-01,371.0,63.0
18353,7005576,2015-08-01,3713.0,631.0
18354,7005576,2015-09-01,17137.0,5816.0
18355,7005576,2015-10-01,-142.0,0.0
18356,7005576,2015-11-01,924.0,328.0
18357,7005576,2016-01-01,3713.0,631.0
18358,7005576,2016-04-01,3713.0,631.0
18359,7005576,2016-06-01,1415.0,362.0
18360,7005576,2016-07-01,3.0,0.0
18361,7005576,2016-09-01,336.0,148.0
18362,7005576,2017-07-01,821.0,309.0
18363,7005576,2017-09-01,15.0,0.0
18364,7005576,2017-10-01,2096.0,0.0
18365,7005576,2019-04-01,821.0,279.0
18366,7005612,2017-04-01,325.0,51.0
18367,7005642,2015-02-01,1140.0,210.0
18368,7005642,2015-05-01,1140.0,210.0
18369,7005642,2015-06-01,1140.0,210.0
18370,7005642,2015-11-01,1140.0,210.0
18371,7005642,2015-12-01,1140.0,210.0
18372,7005642,2016-03-01,1229.0,226.0
18373,7005642,2016-05-01,1140.0,210.0
18374,7005642,2016-07-01,1140.0,210.0
18375,7005642,2016-09-01,1140.0,210.0
18376,7005642,2017-01-01,2279.0,419.0
18377,7005642,2017-03-01,1140.0,210.0
18378,7005642,2017-04-01,1140.0,210.0
18379,7005642,2017-09-01,1140.0,210.0
18380,7005642,2017-11-01,1425.0,262.0
18381,7005642,2018-02-01,1140.0,210.0
18382,7005642,2018-08-01,1140.0,210.0
18383,7005642,2018-11-01,1140.0,210.0
18384,7005642,2018-12-01,570.0,105.0
18385,7005712,2015-02-01,20.0,0.0
18386,7005712,2015-03-01,25.0,10.0
18387,7005712,2015-04-01,1804.0,283.0
18388,7005712,2015-05-01,1123.0,196.0
18389,7005712,2015-06-01,3622.0,573.0
18390,7005712,2015-08-01,2165.0,339.0
18391,7005712,2015-10-01,256.0,58.0
18392,7005712,2015-11-01,132.0,40.0
18393,7005712,2016-01-01,2006.0,484.0
18394,7005712,2016-02-01,3044.0,667.0
18395,7005712,2016-03-01,2029.0,347.0
18396,7005712,2016-06-01,1771.0,278.0
18397,7005712,2016-08-01,3579.0,616.0
18398,7005712,2016-12-01,5600.0,959.0
18399,7005712,2017-02-01,1420.0,368.0
18400,7005712,2017-04-01,841.0,151.0
18401,7005712,2017-05-01,3669.0,533.0
18402,7005712,2017-07-01,3034.0,611.0
18403,7005712,2017-09-01,892.0,152.0
18404,7005712,2017-11-01,363.0,113.0
18405,7005712,2018-01-01,721.0,130.0
18406,7005712,2018-02-01,881.0,159.0
18407,7005712,2018-03-01,2886.0,404.0
18408,7005712,2018-04-01,721.0,146.0
18409,7005712,2018-06-01,1032.0,130.0
18410,7005712,2018-07-01,961.0,173.0
18411,7005712,2018-09-01,132.0,46.0
18412,7005712,2018-10-01,2165.0,303.0
18413,7005712,2019-01-01,2016.0,454.0
18414,7005712,2019-02-01,5970.0,1378.0
18415,7005712,2019-03-01,2362.0,331.0
18416,7005712,2019-07-01,2003.0,451.0
18417,7005712,2019-08-01,2821.0,395.0
18418,7005784,2015-05-01,17694.0,1325.0
18419,7005784,2015-06-01,160.0,0.0
18420,7005784,2015-07-01,334.0,0.0
18421,7005784,2015-08-01,3834.0,293.0
18422,7005784,2015-09-01,99.0,0.0
18423,7005784,2015-10-01,46.0,0.0
18424,7005784,2015-12-01,115.0,0.0
18425,7005784,2016-01-01,9.0,0.0
18426,7005784,2016-02-01,11.0,0.0
18427,7005784,2016-06-01,137.0,0.0
18428,7005784,2016-07-01,52124.0,120.0
18429,7005784,2016-09-01,821.0,65.0
18430,7005784,2016-10-01,25.0,0.0
18431,7005784,2016-12-01,46.0,0.0
18432,7005784,2017-02-01,3653.0,249.0
18433,7005784,2017-04-01,32.0,0.0
18434,7005784,2017-06-01,25.0,0.0
18435,7005784,2017-10-01,50.0,0.0
18436,7005784,2017-11-01,33.0,0.0
18437,7005784,2017-12-01,50.0,0.0
18438,7005784,2018-01-01,1771.0,90.0
18439,7005784,2018-02-01,11.0,0.0
18440,7005784,2018-03-01,18536.0,1207.0
18441,7005784,2018-05-01,0.0,35.0
18442,7005784,2018-06-01,105.0,0.0
18443,7005784,2018-07-01,79.0,0.0
18444,7005784,2018-08-01,56.0,0.0
18445,7005784,2018-09-01,119200.0,17522.0
18446,7005784,2018-10-01,35802.0,5263.0
18447,7005784,2018-11-01,404.0,0.0
18448,7005784,2018-12-01,35558.0,5201.0
18449,7005784,2019-01-01,47.0,0.0
18450,7005784,2019-02-01,84740.0,12383.0
18451,7005784,2019-03-01,1161.0,65.0
18452,7005784,2019-04-01,35158.0,5139.0
18453,7005784,2019-05-01,990.0,0.0
18454,7005784,2019-06-01,38004.0,5278.0
18455,7005784,2019-07-01,119.0,0.0
18456,7005784,2019-08-01,36009.0,5263.0
18457,7005784,2019-09-01,687.0,0.0
18458,7005784,2019-10-01,42002.0,6139.0
18459,7005786,2015-03-01,462.0,167.0
18460,7005786,2015-04-01,33.0,0.0
18461,7005786,2015-12-01,39.0,0.0
18462,7005801,2015-05-01,1917.0,1024.0
18463,7005801,2015-07-01,4043.0,1706.0
18464,7005801,2015-08-01,3471.0,558.0
18465,7005801,2015-10-01,3482.0,833.0
18466,7005801,2015-11-01,2220.0,1029.0
18467,7005801,2015-12-01,792.0,326.0
18468,7005801,2016-02-01,864.0,80.0
18469,7005801,2016-03-01,2239.0,1030.0
18470,7005801,2016-05-01,3086.0,1271.0
18471,7005801,2016-07-01,495.0,285.0
18472,7005801,2016-08-01,1815.0,152.0
18473,7005801,2016-10-01,1650.0,680.0
18474,7005801,2016-12-01,22.0,0.0
18475,7005801,2017-01-01,1634.0,673.0
18476,7005801,2017-02-01,6740.0,1511.0
18477,7005801,2017-04-01,1980.0,172.0
18478,7005801,2017-07-01,2376.0,1003.0
18479,7005801,2017-10-01,6.0,0.0
18480,7005801,2017-11-01,2646.0,814.0
18481,7005801,2017-12-01,504.0,322.0
18482,7005801,2018-01-01,468.0,299.0
18483,7005801,2018-02-01,2679.0,232.0
18484,7005801,2018-04-01,1782.0,734.0
18485,7005801,2018-06-01,2399.0,712.0
18486,7005801,2018-10-01,4059.0,1237.0
18487,7005801,2018-11-01,2640.0,221.0
18488,7005801,2019-01-01,3812.0,325.0
18489,7005801,2019-02-01,360.0,246.0
18490,7005801,2019-04-01,1815.0,748.0
18491,7005801,2019-10-01,5165.0,936.0
18492,7005889,2015-02-01,34615.0,4455.0
18493,7005889,2015-03-01,17354.0,3369.0
18494,7005889,2015-04-01,36166.0,6524.0
18495,7005889,2015-05-01,109431.0,22623.0
18496,7005889,2015-06-01,297290.0,34306.0
18497,7005889,2015-07-01,95057.0,14266.0
18498,7005889,2015-08-01,24250.0,5235.0
18499,7005889,2015-09-01,372.0,121.0
18500,7005889,2015-10-01,223150.0,22720.0
18501,7005889,2015-11-01,320641.0,37533.0
18502,7005889,2015-12-01,48417.0,5453.0
18503,7005889,2016-01-01,17.0,0.0
18504,7005889,2016-02-01,395391.0,47956.0
18505,7005889,2016-03-01,155.0,0.0
18506,7005889,2016-04-01,5664.0,696.0
18507,7005889,2016-05-01,37232.0,5633.0
18508,7005889,2016-06-01,102825.0,11428.0
18509,7005889,2016-07-01,28279.0,8188.0
18510,7005889,2016-08-01,238.0,219.0
18511,7005889,2016-09-01,28394.0,3289.0
18512,7005889,2016-11-01,70878.0,8678.0
18513,7005889,2016-12-01,173798.0,19556.0
18514,7005889,2017-01-01,29776.0,4348.0
18515,7005889,2017-02-01,37440.0,4437.0
18516,7005889,2017-03-01,39511.0,5325.0
18517,7005889,2017-04-01,16807.0,3179.0
18518,7005889,2017-05-01,112380.0,18988.0
18519,7005889,2017-06-01,825.0,314.0
18520,7005889,2017-07-01,9257.0,2163.0
18521,7005889,2017-08-01,73970.0,9097.0
18522,7005889,2017-10-01,115026.0,12836.0
18523,7005889,2017-11-01,38692.0,7061.0
18524,7005889,2017-12-01,21299.0,3109.0
18525,7005889,2018-01-01,173.0,164.0
18526,7005889,2018-02-01,11240.0,4635.0
18527,7005889,2018-03-01,60022.0,8008.0
18528,7005889,2018-04-01,231.0,219.0
18529,7005889,2018-05-01,973.0,1889.0
18530,7005889,2018-06-01,52710.0,6351.0
18531,7005889,2018-07-01,3224.0,1592.0
18532,7005889,2018-08-01,799.0,589.0
18533,7005889,2018-09-01,43589.0,5800.0
18534,7005889,2018-10-01,189824.0,28232.0
18535,7005889,2018-11-01,803.0,475.0
18536,7005889,2018-12-01,363.0,369.0
18537,7005889,2019-01-01,21640.0,3241.0
18538,7005889,2019-02-01,217.0,0.0
18539,7005889,2019-03-01,836.0,838.0
18540,7005889,2019-04-01,363.0,369.0
18541,7005889,2019-05-01,2971.0,647.0
18542,7005889,2019-06-01,33915.0,4925.0
18543,7005889,2019-07-01,1210.0,594.0
18544,7005889,2019-08-01,2518.0,1553.0
18545,7005889,2019-09-01,1643.0,547.0
18546,7005889,2019-10-01,15201.0,3612.0
18547,7005914,2015-06-01,660.0,119.0
18548,7005914,2015-08-01,-649.0,-119.0
18549,7005914,2016-12-01,11.0,0.0
18550,7005914,2017-02-01,22.0,0.0
18551,7005946,2015-06-01,1044.0,204.0
18552,7005946,2015-07-01,58.0,0.0
18553,7005946,2015-08-01,11.0,0.0
18554,7005946,2015-09-01,4422.0,818.0
18555,7005946,2016-08-01,3300.0,611.0
18556,7005946,2017-03-01,36.0,0.0
18557,7005946,2017-12-01,22.0,0.0
18558,7005946,2018-01-01,28.0,0.0
18559,7005946,2018-03-01,3363.0,690.0
18560,7005946,2019-01-01,1845.0,397.0
18561,7005949,2015-03-01,67080.0,4340.0
18562,7005949,2015-06-01,143856.0,14443.0
18563,7005949,2015-10-01,134892.0,61078.0
18564,7005949,2015-12-01,1015.0,0.0
18565,7005949,2016-01-01,66.0,310.0
18566,7005949,2016-02-01,26491.0,12050.0
18567,7005949,2016-04-01,72011.0,9966.0
18568,7005949,2016-05-01,48.0,10.0
18569,7005949,2016-06-01,59423.0,2935.0
18570,7005949,2016-07-01,48102.0,12622.0
18571,7005949,2016-10-01,345727.0,26707.0
18572,7005949,2016-11-01,72345.0,12306.0
18573,7005949,2016-12-01,103831.0,5129.0
18574,7005949,2017-02-01,207914.0,19290.0
18575,7005949,2017-03-01,188.0,49.0
18576,7005949,2017-06-01,39873.0,10378.0
18577,7005949,2017-07-01,9563.0,1323.0
18578,7005949,2017-08-01,43310.0,7837.0
18579,7005949,2017-10-01,378915.0,41257.0
18580,7005949,2017-11-01,73800.0,10214.0
18581,7005949,2017-12-01,24977.0,7443.0
18582,7005949,2018-01-01,149986.0,20150.0
18583,7005949,2018-02-01,118573.0,5858.0
18584,7005949,2018-04-01,792.0,157.0
18585,7005949,2018-05-01,340727.0,38428.0
18586,7005949,2018-06-01,297181.0,29790.0
18587,7005949,2018-11-01,113937.0,16310.0
18588,7005949,2018-12-01,336089.0,43981.0
18589,7005949,2019-01-01,392346.0,57693.0
18590,7005949,2019-02-01,98998.0,13860.0
18591,7005949,2019-03-01,293612.0,29449.0
18592,7005949,2019-04-01,859.0,244.0
18593,7005949,2019-05-01,76324.0,10659.0
18594,7005949,2019-06-01,64.0,19.0
18595,7005949,2019-08-01,1864.0,324.0
18596,7005949,2019-10-01,573016.0,73065.0
18597,7006003,2015-05-01,209.0,0.0
18598,7006003,2015-12-01,-2054.0,-788.0
18599,7006087,2016-04-01,6.0,0.0
18600,7006087,2016-11-01,33.0,0.0
18601,7006087,2017-01-01,15.0,0.0
18602,7006087,2017-03-01,6.0,0.0
18603,7006087,2018-05-01,17.0,49.0
18604,7006087,2018-06-01,459.0,413.0
18605,7006087,2019-08-01,6.0,0.0
18606,7006127,2018-02-01,12.0,0.0
18607,7006291,2015-09-01,264.0,0.0
18608,7006291,2015-11-01,264.0,0.0
18609,7006317,2016-06-01,12280.0,933.0
18610,7006317,2016-08-01,12355.0,853.0
18611,7006359,2016-06-01,11.0,0.0
18612,7006506,2015-02-01,1650.0,569.0
18613,7006506,2015-03-01,2079.0,206.0
18614,7006506,2015-05-01,1650.0,569.0
18615,7006506,2015-06-01,1672.0,569.0
18616,7006506,2015-08-01,165.0,0.0
18617,7006506,2015-11-01,1838.0,312.0
18618,7006506,2016-02-01,211.0,39.0
18619,7006506,2016-03-01,116.0,0.0
18620,7006506,2016-04-01,1505.0,173.0
18621,7006506,2016-09-01,891.0,88.0
18622,7006506,2017-01-01,16.0,0.0
18623,7006506,2017-06-01,2057.0,189.0
18624,7006506,2017-11-01,660.0,125.0
18625,7006506,2017-12-01,792.0,70.0
18626,7006506,2018-02-01,74.0,0.0
18627,7006506,2018-03-01,1642.0,189.0
18628,7006506,2018-07-01,211.0,39.0
18629,7006506,2018-08-01,891.0,79.0
18630,7006506,2018-09-01,3475.0,308.0
18631,7006506,2018-10-01,1642.0,189.0
18632,7006506,2018-11-01,891.0,79.0
18633,7006506,2018-12-01,792.0,268.0
18634,7006506,2019-01-01,780.0,147.0
18635,7006506,2019-07-01,780.0,147.0
18636,7006506,2019-09-01,792.0,268.0
18637,7007066,2018-08-01,81.0,0.0
18638,7007084,2016-06-01,448.0,210.0
18639,7007138,2016-01-01,83.0,0.0
18640,7007206,2015-02-01,6003.0,579.0
18641,7007206,2015-03-01,1650.0,231.0
18642,7007206,2015-05-01,5357.0,529.0
18643,7007206,2015-06-01,3872.0,882.0
18644,7007206,2015-08-01,3300.0,602.0
18645,7007206,2015-09-01,3663.0,298.0
18646,7007206,2015-12-01,5313.0,496.0
18647,7007206,2016-02-01,1320.0,185.0
18648,7007270,2015-12-01,1524.0,409.0
18649,7007270,2016-03-01,2982.0,948.0
18650,7007270,2017-01-01,1485.0,327.0
18651,7007270,2017-09-01,1134.0,249.0
18652,7007270,2018-06-01,1485.0,579.0
18653,7007270,2018-11-01,1050.0,231.0
18654,7007270,2019-04-01,1485.0,327.0
18655,7007270,2019-08-01,1134.0,249.0
18656,7007292,2015-02-01,855.0,312.0
18657,7007292,2015-03-01,22.0,0.0
18658,7007292,2015-07-01,798.0,269.0
18659,7007292,2015-08-01,-787.0,-134.0
18660,7007292,2015-09-01,1089.0,610.0
18661,7007292,2015-10-01,72.0,0.0
18662,7007292,2015-11-01,58.0,0.0
18663,7007292,2015-12-01,33.0,0.0
18664,7007292,2016-02-01,814.0,349.0
18665,7007292,2016-03-01,40.0,0.0
18666,7007292,2016-04-01,7348.0,558.0
18667,7007292,2016-05-01,6.0,0.0
18668,7007292,2016-06-01,2096.0,729.0
18669,7007292,2016-09-01,160.0,0.0
18670,7007292,2016-10-01,22.0,0.0
18671,7007292,2016-12-01,127.0,0.0
18672,7007292,2017-02-01,2003.0,1009.0
18673,7007292,2017-04-01,122.0,83.0
18674,7007292,2017-06-01,6.0,0.0
18675,7007292,2017-07-01,28.0,0.0
18676,7007292,2017-10-01,384.0,130.0
18677,7007292,2017-11-01,26.0,0.0
18678,7007292,2018-01-01,36.0,0.0
18679,7007292,2018-02-01,788.0,708.0
18680,7007292,2018-03-01,792.0,349.0
18681,7007292,2018-06-01,1810.0,674.0
18682,7007292,2018-07-01,2212.0,814.0
18683,7007292,2018-11-01,1820.0,891.0
18684,7007292,2019-03-01,1176.0,516.0
18685,7007292,2019-04-01,6.0,0.0
18686,7007292,2019-07-01,39.0,0.0
18687,7007292,2019-08-01,33.0,0.0
18688,7007292,2019-09-01,23.0,0.0
18689,7007293,2015-04-01,108.0,0.0
18690,7007293,2015-05-01,204.0,0.0
18691,7007293,2015-06-01,24.0,0.0
18692,7007293,2015-07-01,45.0,0.0
18693,7007293,2015-08-01,10173.0,3651.0
18694,7007293,2015-10-01,17.0,0.0
18695,7007293,2015-11-01,720.0,293.0
18696,7007293,2015-12-01,7127.0,1285.0
18697,7007293,2016-03-01,6930.0,936.0
18698,7007293,2016-05-01,11.0,0.0
18699,7007293,2017-01-01,81.0,0.0
18700,7007293,2017-04-01,130.0,0.0
18701,7007293,2017-05-01,3.0,0.0
18702,7007293,2017-08-01,45.0,0.0
18703,7007293,2018-07-01,250.0,0.0
18704,7007293,2018-11-01,38.0,0.0
18705,7007293,2019-01-01,3119.0,421.0
18706,7007293,2019-02-01,88.0,0.0
18707,7007293,2019-04-01,190.0,0.0
18708,7007293,2019-06-01,40.0,0.0
18709,7007293,2019-08-01,97.0,0.0
18710,7007293,2019-10-01,687.0,0.0
18711,7007301,2015-02-01,1331.0,124.0
18712,7007301,2015-06-01,231.0,0.0
18713,7007301,2015-07-01,3716.0,346.0
18714,7007301,2015-10-01,3823.0,345.0
18715,7007301,2015-11-01,1851.0,145.0
18716,7007301,2016-02-01,2322.0,197.0
18717,7007301,2016-03-01,3195.0,297.0
18718,7007301,2016-05-01,3865.0,359.0
18719,7007301,2016-06-01,4167.0,364.0
18720,7007301,2016-07-01,7406.0,663.0
18721,7007301,2016-09-01,3761.0,350.0
18722,7007301,2016-10-01,6476.0,575.0
18723,7007301,2016-11-01,3771.0,323.0
18724,7007301,2017-01-01,4442.0,373.0
18725,7007301,2017-02-01,1500.0,129.0
18726,7007301,2017-03-01,3821.0,327.0
18727,7007301,2017-04-01,2430.0,209.0
18728,7007301,2017-05-01,2063.0,186.0
18729,7007301,2017-06-01,1650.0,133.0
18730,7007301,2017-07-01,2430.0,209.0
18731,7007301,2017-08-01,3761.0,323.0
18732,7007301,2017-09-01,853.0,73.0
18733,7007301,2017-10-01,1331.0,114.0
18734,7007301,2017-12-01,2430.0,192.0
18735,7007301,2018-02-01,5937.0,469.0
18736,7007301,2018-03-01,1800.0,142.0
18737,7007301,2018-04-01,3180.0,251.0
18738,7007301,2018-05-01,821.0,68.0
18739,7007301,2018-06-01,3034.0,240.0
18740,7007301,2018-08-01,3592.0,284.0
18741,7007301,2018-09-01,2925.0,231.0
18742,7007301,2018-11-01,6740.0,614.0
18743,7007301,2018-12-01,3018.0,246.0
18744,7007301,2019-01-01,3702.0,292.0
18745,7007301,2019-02-01,11904.0,940.0
18746,7007301,2019-03-01,1465.0,198.0
18747,7007301,2019-05-01,821.0,68.0
18748,7007301,2019-09-01,4836.0,378.0
18749,7007388,2015-03-01,6463.0,510.0
18750,7007388,2015-04-01,43765.0,3238.0
18751,7007388,2015-05-01,2122.0,386.0
18752,7007388,2015-06-01,22278.0,1782.0
18753,7007388,2015-08-01,36810.0,2945.0
18754,7007388,2015-10-01,42110.0,3391.0
18755,7007388,2015-11-01,16522.0,1272.0
18756,7007388,2015-12-01,8925.0,714.0
18757,7007388,2016-01-01,32593.0,2634.0
18758,7007388,2016-02-01,20042.0,1603.0
18759,7007388,2016-03-01,24273.0,1942.0
18760,7007388,2016-04-01,72312.0,5785.0
18761,7007388,2016-05-01,20064.0,1605.0
18762,7007388,2016-06-01,24096.0,1928.0
18763,7007388,2016-07-01,12780.0,1022.0
18764,7007388,2016-09-01,41433.0,3315.0
18765,7007388,2016-10-01,6.0,0.0
18766,7007388,2016-11-01,21339.0,1707.0
18767,7007388,2017-02-01,57288.0,4583.0
18768,7007388,2017-03-01,43023.0,3442.0
18769,7007388,2017-05-01,13731.0,1098.0
18770,7007388,2017-06-01,28702.0,2282.0
18771,7007388,2017-07-01,85369.0,8120.0
18772,7007388,2017-08-01,24218.0,2240.0
18773,7007388,2017-09-01,27228.0,2393.0
18774,7007388,2017-10-01,12306.0,1066.0
18775,7007388,2017-11-01,16044.0,1624.0
18776,7007388,2018-01-01,32203.0,2819.0
18777,7007388,2018-02-01,36175.0,3413.0
18778,7007388,2018-03-01,11124.0,1038.0
18779,7007388,2018-04-01,18069.0,1708.0
18780,7007388,2018-05-01,29340.0,3713.0
18781,7007388,2018-06-01,43443.0,5065.0
18782,7007388,2018-07-01,16637.0,1464.0
18783,7007388,2018-09-01,34323.0,3432.0
18784,7007388,2018-10-01,30025.0,2730.0
18785,7007388,2018-11-01,7670.0,702.0
18786,7007388,2018-12-01,32730.0,3796.0
18787,7007388,2019-01-01,30527.0,2770.0
18788,7007388,2019-02-01,20100.0,2322.0
18789,7007388,2019-04-01,31705.0,3079.0
18790,7007388,2019-05-01,14679.0,1405.0
18791,7007388,2019-07-01,23232.0,1859.0
18792,7007388,2019-08-01,30176.0,3018.0
18793,7007388,2019-09-01,42708.0,5405.0
18794,7007388,2019-10-01,22364.0,2170.0
18795,7007527,2015-02-01,2723.0,313.0
18796,7007527,2015-03-01,2673.0,307.0
18797,7007527,2015-04-01,3069.0,345.0
18798,7007527,2015-05-01,2093.0,232.0
18799,7007527,2015-06-01,5049.0,581.0
18800,7007527,2015-10-01,2723.0,313.0
18801,7007527,2015-12-01,4307.0,495.0
18802,7007527,2016-01-01,5148.0,592.0
18803,7007527,2016-02-01,3371.0,388.0
18804,7007527,2016-03-01,3213.0,370.0
18805,7007527,2016-04-01,5445.0,626.0
18806,7007527,2016-08-01,10098.0,1161.0
18807,7007527,2016-09-01,9261.0,1065.0
18808,7007527,2016-10-01,3402.0,391.0
18809,7007527,2017-01-01,11025.0,1268.0
18810,7007579,2015-03-01,4365.0,739.0
18811,7007579,2015-06-01,2766.0,512.0
18812,7007579,2015-10-01,4906.0,871.0
18813,7007579,2015-12-01,45.0,8.0
18814,7007579,2016-01-01,2126.0,369.0
18815,7007579,2016-03-01,198.0,27.0
18816,7007579,2016-04-01,5690.0,1028.0
18817,7007579,2016-05-01,2896.0,502.0
18818,7007579,2016-06-01,2268.0,393.0
18819,7007579,2016-09-01,5285.0,954.0
18820,7007579,2016-10-01,10890.0,950.0
18821,7007579,2016-11-01,4232.0,734.0
18822,7007579,2017-01-01,7128.0,1237.0
18823,7007579,2017-03-01,3213.0,594.0
18824,7007579,2017-05-01,2970.0,515.0
18825,7007579,2017-07-01,7493.0,1337.0
18826,7007579,2017-10-01,2896.0,502.0
18827,7007579,2018-01-01,2970.0,515.0
18828,7007579,2018-04-01,11941.0,2090.0
18829,7007579,2018-10-01,10051.0,1744.0
18830,7007579,2019-05-01,4091.0,3505.0
18831,7007579,2019-06-01,0.0,-2795.0
18832,7007579,2019-07-01,6237.0,1082.0
18833,7007605,2015-03-01,924.0,344.0
18834,7007605,2015-04-01,360.0,155.0
18835,7007605,2016-01-01,1008.0,750.0
18836,7007605,2016-02-01,1046.0,450.0
18837,7007605,2016-04-01,1164.0,914.0
18838,7007605,2016-05-01,1071.0,461.0
18839,7007605,2016-07-01,1173.0,504.0
18840,7007605,2016-08-01,1089.0,460.0
18841,7007605,2016-09-01,1431.0,615.0
18842,7007605,2016-11-01,3694.0,1559.0
18843,7007605,2016-12-01,1097.0,472.0
18844,7007605,2017-01-01,1046.0,786.0
18845,7007605,2017-02-01,2754.0,1520.0
18846,7007605,2017-05-01,1503.0,646.0
18847,7007605,2017-07-01,1556.0,1325.0
18848,7007605,2017-09-01,1778.0,940.0
18849,7007605,2017-10-01,248.0,283.0
18850,7007605,2017-11-01,1530.0,658.0
18851,7007605,2017-12-01,561.0,241.0
18852,7007605,2018-02-01,1607.0,691.0
18853,7007605,2018-03-01,510.0,539.0
18854,7007605,2018-04-01,3038.0,1547.0
18855,7007605,2018-05-01,-1043.0,-448.0
18856,7007605,2018-06-01,1530.0,658.0
18857,7007605,2018-09-01,7812.0,3219.0
18858,7007605,2018-10-01,13661.0,5747.0
18859,7007605,2019-01-01,13466.0,6077.0
18860,7007605,2019-03-01,1607.0,739.0
18861,7007605,2019-04-01,1680.0,709.0
18862,7007605,2019-05-01,960.0,818.0
18863,7007605,2019-06-01,1530.0,703.0
18864,7007605,2019-07-01,7560.0,3192.0
18865,7007605,2019-08-01,11760.0,4965.0
18866,7007605,2019-09-01,2142.0,941.0
18867,7007605,2019-10-01,11760.0,4965.0
18868,7007643,2015-02-01,386.0,714.0
18869,7007643,2015-04-01,384.0,719.0
18870,7007643,2015-05-01,158.0,194.0
18871,7007643,2015-07-01,90.0,144.0
18872,7007643,2015-09-01,229.0,395.0
18873,7007643,2015-10-01,530.0,850.0
18874,7007643,2015-11-01,362.0,622.0
18875,7007643,2015-12-01,279.0,514.0
18876,7007643,2016-03-01,75.0,151.0
18877,7007643,2016-05-01,183.0,271.0
18878,7007643,2016-06-01,218.0,329.0
18879,7007643,2016-07-01,161.0,287.0
18880,7007643,2016-08-01,85.0,167.0
18881,7007643,2016-10-01,384.0,734.0
18882,7007643,2016-11-01,1080.0,2057.0
18883,7007643,2016-12-01,54.0,106.0
18884,7007643,2017-01-01,36.0,47.0
18885,7007643,2017-02-01,72.0,141.0
18886,7007643,2017-03-01,256.0,456.0
18887,7007643,2017-04-01,192.0,356.0
18888,7007643,2017-06-01,566.0,940.0
18889,7007643,2017-07-01,-140.0,-240.0
18890,7007643,2017-08-01,86.0,181.0
18891,7007643,2017-09-01,228.0,451.0
18892,7007643,2017-10-01,319.0,642.0
18893,7007643,2017-11-01,555.0,1112.0
18894,7007643,2017-12-01,135.0,271.0
18895,7007643,2018-01-01,162.0,323.0
18896,7007643,2018-02-01,153.0,304.0
18897,7007643,2018-03-01,72.0,141.0
18898,7007643,2018-04-01,183.0,366.0
18899,7007643,2018-05-01,714.0,748.0
18900,7007643,2018-06-01,72.0,146.0
18901,7007643,2018-07-01,108.0,217.0
18902,7007643,2018-08-01,45.0,88.0
18903,7007643,2018-09-01,283.0,542.0
18904,7007643,2018-10-01,252.0,507.0
18905,7007643,2018-11-01,1074.0,1716.0
18906,7007643,2018-12-01,99.0,197.0
18907,7007643,2019-01-01,6.0,0.0
18908,7007643,2019-02-01,144.0,261.0
18909,7007643,2019-03-01,108.0,217.0
18910,7007643,2019-04-01,108.0,217.0
18911,7007643,2019-07-01,95.0,190.0
18912,7007643,2019-08-01,137.0,243.0
18913,7007643,2019-09-01,135.0,271.0
18914,7007643,2019-10-01,135.0,271.0
18915,7007722,2015-04-01,10197.0,1856.0
18916,7007722,2015-06-01,1733.0,326.0
18917,7007722,2015-12-01,14801.0,2694.0
18918,7007722,2016-01-01,1890.0,355.0
18919,7007722,2016-06-01,-1890.0,-355.0
18920,7007722,2016-11-01,1733.0,310.0
18921,7007722,2017-05-01,882.0,166.0
18922,7007722,2017-09-01,756.0,142.0
18923,7007722,2017-12-01,1040.0,195.0
18924,7007722,2018-03-01,1040.0,98.0
18925,7007722,2018-07-01,1134.0,213.0
18926,7007722,2019-02-01,756.0,142.0
18927,7007722,2019-06-01,725.0,136.0
18928,7007722,2019-09-01,756.0,142.0
18929,7007983,2015-02-01,40066.0,4699.0
18930,7007983,2015-08-01,47625.0,5101.0
18931,7007983,2016-04-01,44256.0,6665.0
18932,7007983,2016-07-01,6553.0,1720.0
18933,7007983,2016-10-01,1775.0,342.0
18934,7007983,2016-11-01,5581.0,1002.0
18935,7007983,2017-02-01,469.0,120.0
18936,7007983,2017-03-01,11910.0,2517.0
18937,7007983,2017-04-01,19998.0,4151.0
18938,7007983,2017-05-01,86.0,29.0
18939,7007983,2017-06-01,11471.0,2232.0
18940,7007983,2017-07-01,101801.0,21040.0
18941,7007983,2017-08-01,20228.0,2596.0
18942,7007983,2017-11-01,71941.0,14919.0
18943,7007983,2017-12-01,143.0,26.0
18944,7007983,2018-01-01,2208.0,611.0
18945,7007983,2018-02-01,42.0,0.0
18946,7007983,2018-03-01,3112.0,560.0
18947,7007983,2018-04-01,20257.0,2598.0
18948,7007983,2018-07-01,1874.0,294.0
18949,7007983,2018-08-01,10368.0,1628.0
18950,7007983,2018-09-01,378.0,110.0
18951,7007983,2018-10-01,63.0,17.0
18952,7007983,2018-11-01,308.0,55.0
18953,7007983,2018-12-01,55.0,851.0
